date,ts_code,name,category,shares,cost_price,current_price,market_value,weight,profit_pct,cash,total_value
2015-06-26,511880.SH,银华日利,现金管理,9600,102.181,102.079,979959.04,98.19,-0.1,18080.06,998039.1
2015-09-25,511880.SH,银华日利,现金管理,8700,102.181,102.73,893749.64,89.04,0.54,9866.25,1003808.89
2015-09-25,000830.SZ,鲁西化工,周期资源红利,8500,5.896,5.89,50065.0,4.99,-0.1,9866.25,1003808.89
2015-09-25,600352.SH,浙江龙盛,防御红利,5200,9.65,9.64,50128.0,4.99,-0.1,9866.25,1003808.89
2015-12-25,511880.SH,银华日利,现金管理,9300,102.267,103.409,961699.16,93.05,1.12,11620.77,1033584.93
2015-12-25,000830.SZ,鲁西化工,周期资源红利,8500,5.896,7.09,60265.0,5.83,20.25,11620.77,1033584.93
2016-03-25,511880.SH,银华日利,现金管理,7800,102.267,104.069,811734.97,79.21,1.76,8370.36,1024743.33
2016-03-25,000830.SZ,鲁西化工,周期资源红利,18900,5.637,5.42,102438.0,10.0,-3.85,8370.36,1024743.33
2016-03-25,600352.SH,浙江龙盛,防御红利,5000,10.25,10.24,51200.0,5.0,-0.1,8370.36,1024743.33
2016-03-25,600863.SH,华能蒙电,基础设施红利,15000,3.403,3.4,51000.0,4.98,-0.1,8370.36,1024743.33
2016-06-24,511880.SH,银华日利,现金管理,3800,102.267,104.71,397898.25,40.09,2.39,804.87,992598.13
2016-06-24,000830.SZ,鲁西化工,周期资源红利,34200,5.068,4.36,149112.0,15.02,-13.96,804.87,992598.13
2016-06-24,600863.SH,华能蒙电,基础设施红利,33200,3.178,2.99,99268.0,10.0,-5.93,804.87,992598.13
2016-06-24,002372.SZ,伟星新材,防御红利,3400,14.414,14.4,48960.0,4.93,-0.1,804.87,992598.13
2016-06-24,601000.SH,唐山港,基础设施红利,39300,3.794,3.79,148947.0,15.01,-0.1,804.87,992598.13
2016-06-24,300146.SZ,汤臣倍健,消费红利,3700,13.193,13.18,48766.0,4.91,-0.1,804.87,992598.13
2016-06-24,600177.SH,雅戈尔,消费红利,7300,13.554,13.54,98842.0,9.96,-0.1,804.87,992598.13
2016-09-30,511880.SH,银华日利,现金管理,6300,103.577,105.463,664417.59,64.24,1.82,11588.68,1034203.26
2016-09-30,000830.SZ,鲁西化工,周期资源红利,20800,5.068,4.99,103792.0,10.04,-1.53,11588.68,1034203.26
